      24  0.10000000E-012  0.20000000E+004  0.18493741E-018  0.19797215E-018  0.19772856E-018   H2+ + H- -> H + H2                                
      25  0.10000000E-012  0.20000000E+004  0.93415873E+000  0.10000000E+001  0.99876959E+000   H + H + H -> H2 + H                               
      26  0.10000000E-012  0.20000000E+004  0.83877289E-004  0.89789118E-004  0.89678641E-004   H2 + H + H -> H2 + H2                             
      27  0.10000000E-012  0.20000000E+004  0.76842281E-005  0.82258270E-005  0.82157059E-005   H2 + H2 -> H + H + H2                             
      28  0.10000000E-012  0.20000000E+004  0.24584580E-006  0.26317347E-006  0.26284966E-006   H -> H+ + E                                       
      29  0.10000000E-012  0.20000000E+004  0.30207417E-007  0.32336493E-007  0.32296706E-007   HE -> HE+ + E                                     
      30  0.10000000E-012  0.20000000E+004  0.38390047E-010  0.41095851E-010  0.41045286E-010   H2 -> H + H                                       
      31  0.10000000E-012  0.20000000E+004  0.84458103E-011  0.90410869E-011  0.90299627E-011   H2 -> H + H+ + E                                  
      32  0.10000000E-012  0.20000000E+004  0.11517015E-012  0.12328756E-012  0.12313586E-012   H2 -> H+ + H-                                     
      33  0.10000000E-012  0.20000000E+004  0.35702744E-009  0.38219141E-009  0.38172116E-009   H2 -> H2+ + E                                     
 
       1  0.10000000E-012  0.22000000E+004  0.24107461E-023  0.26633943E-023  0.26589753E-023   H + E -> H+ + E + E                               
       2  0.10000000E-012  0.22000000E+004  0.76274497E-010  0.84268129E-010  0.84128314E-010   H+ + E -> H                                       
       3  0.10000000E-012  0.22000000E+004  0.80579060E-010  0.89023813E-010  0.88876108E-010   H+ + E -> H                                       
       4  0.10000000E-012  0.22000000E+004  0.70638210E-047  0.78041154E-047  0.77911672E-047   HE + E -> HE+ + E + E                             
       5  0.10000000E-012  0.22000000E+004  0.93583800E-011  0.10339146E-010  0.10321992E-010   HE+ + E -> HE                                     
       6  0.10000000E-012  0.22000000E+004  0.93583800E-011  0.10339146E-010  0.10321992E-010   HE+ + E -> HE                                     
       7  0.10000000E-012  0.22000000E+004  0.11944149E-070  0.13195906E-070  0.13174011E-070   HE+ + E -> HE++ + E + E                           
       8  0.10000000E-012  0.22000000E+004  0.65096510E-074  0.71918679E-074  0.71799355E-074   HE++ + E -> HE+                                   
       9  0.10000000E-012  0.22000000E+004  0.55356424E-003  0.61157824E-003  0.61056353E-003   H + E -> H-                                       
      10  0.10000000E-012  0.22000000E+004  0.48597224E-003  0.53690254E-003  0.53601174E-003   H- + H -> H2 + E                                  
      11  0.10000000E-012  0.22000000E+004  0.35189512E-008  0.38877403E-008  0.38812899E-008   H + H+ -> H2+                                     
      12  0.10000000E-012  0.22000000E+004  0.69836687E-005  0.77155630E-005  0.77027617E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.22000000E+004  0.10561629E-004  0.11668497E-004  0.11649137E-004   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.22000000E+004  0.35745583E-005  0.39491750E-005  0.39426227E-005   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.22000000E+004  0.12764391E-006  0.14102110E-006  0.14078712E-006   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.22000000E+004  0.11819938E-019  0.13058678E-019  0.13037012E-019   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.22000000E+004  0.22484291E-003  0.24840663E-003  0.24799449E-003   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.22000000E+004  0.42710477E-014  0.47186571E-014  0.47108281E-014   H- + E -> H + E + E                               
      19  0.10000000E-012  0.22000000E+004  0.33243138E-004  0.36727047E-004  0.36666111E-004   H- + H -> H + H + E                               
      20  0.10000000E-012  0.22000000E+004  0.34476480E-004  0.38089645E-004  0.38026448E-004   H- + H -> H + H + E                               
      21  0.10000000E-012  0.22000000E+004  0.33885775E-011  0.37437033E-011  0.37374919E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.22000000E+004  0.21846724E-013  0.24136279E-013  0.24096233E-013   H- + H+ -> H2+ + E                                
      23  0.10000000E-012  0.22000000E+004  0.73666820E-013  0.81387165E-013  0.81252130E-013   H2+ + E -> H + H                                  
      24  0.10000000E-012  0.22000000E+004  0.27906446E-018  0.30831065E-018  0.30779911E-018   H2+ + H- -> H + H2                                
