time Tgas rhogas E H- H HE H2 H+ HE+ H2+ HE++
  0.31536000E+007  0.28000000E+004  0.10000000E-012  0.79404170E-014  0.12375827E-016  0.68891169E+000  0.31100000E+000  0.88314635E-004  0.12986454E-010  0.63741233E-011  0.18123294E-017  0.84193774E-077
  0.63072000E+007  0.28000000E+004  0.10000000E-012  0.15880774E-013  0.24775189E-016  0.68882394E+000  0.31100000E+000  0.17605579E-003  0.25972819E-010  0.12748176E-010  0.43411722E-017  0.68856123E-076
  0.94608000E+007  0.28000000E+004  0.10000000E-012  0.23820988E-013  0.37197737E-016  0.68873679E+000  0.31100000E+000  0.26321146E-003  0.38958955E-010  0.19122096E-010  0.75798522E-017  0.22839960E-075
  0.12614400E+008  0.28000000E+004  0.10000000E-012  0.31760967E-013  0.49643078E-016  0.68865023E+000  0.31100000E+000  0.34976816E-003  0.51944709E-010  0.25495811E-010  0.11520812E-016  0.53960441E-075
  0.15768000E+008  0.28000000E+004  0.10000000E-012  0.39700622E-013  0.62110868E-016  0.68856429E+000  0.31100000E+000  0.43571340E-003  0.64929936E-010  0.31869254E-010  0.16157747E-016  0.10527378E-074
  0.18921600E+008  0.28000000E+004  0.10000000E-012  0.47639861E-013  0.74600632E-016  0.68847897E+000  0.31100000E+000  0.52103294E-003  0.77914484E-010  0.38242353E-010  0.21480638E-016  0.18205825E-074
  0.22075200E+008  0.28000000E+004  0.10000000E-012  0.55578597E-013  0.87112061E-016  0.68839428E+000  0.31100000E+000  0.60571808E-003  0.90898210E-010  0.44615045E-010  0.27484189E-016  0.28918916E-074
  0.25228800E+008  0.28000000E+004  0.10000000E-012  0.63516740E-013  0.99644754E-016  0.68831024E+000  0.31100000E+000  0.68975821E-003  0.10388097E-009  0.50987259E-010  0.34160407E-016  0.43175623E-074
  0.28382400E+008  0.28000000E+004  0.10000000E-012  0.71454199E-013  0.11219820E-015  0.68822686E+000  0.31100000E+000  0.77314009E-003  0.11686260E-009  0.57358926E-010  0.41498235E-016  0.61504614E-074
  0.31536000E+008  0.28000000E+004  0.10000000E-012  0.79390880E-013  0.12477203E-015  0.68814415E+000  0.31100000E+000  0.85585189E-003  0.12984297E-009  0.63729975E-010  0.49490558E-016  0.84430697E-074
 
  0.00000000E+000  0.30000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.31536000E+007  0.30000000E+004  0.10000000E-012  0.79404168E-014  0.12974841E-016  0.68891441E+000  0.31100000E+000  0.85590218E-004  0.12986463E-010  0.63741238E-011  0.22165487E-017  0.84015087E-077
  0.63072000E+007  0.30000000E+004  0.10000000E-012  0.15880778E-013  0.26007711E-016  0.68883087E+000  0.31100000E+000  0.16913080E-003  0.25972835E-010  0.12748182E-010  0.55688590E-017  0.67601778E-076
  0.94608000E+007  0.30000000E+004  0.10000000E-012  0.23821000E-013  0.39096344E-016  0.68874938E+000  0.31100000E+000  0.25062060E-003  0.38958981E-010  0.19122110E-010  0.10015399E-016  0.22785371E-075
  0.12614400E+008  0.30000000E+004  0.10000000E-012  0.31760996E-013  0.52238507E-016  0.68866994E+000  0.31100000E+000  0.33006452E-003  0.51944762E-010  0.25495843E-010  0.15515164E-016  0.53891090E-075
  0.15768000E+008  0.30000000E+004  0.10000000E-012  0.39700679E-013  0.65431927E-016  0.68859253E+000  0.31100000E+000  0.40746622E-003  0.64930034E-010  0.31869315E-010  0.22026521E-016  0.10520387E-074
  0.18921600E+008  0.30000000E+004  0.10000000E-012  0.47639965E-013  0.78674376E-016  0.68851716E+000  0.31100000E+000  0.48283831E-003  0.77914656E-010  0.38242462E-010  0.29508631E-016  0.18180691E-074
  0.22075200E+008  0.30000000E+004  0.10000000E-012  0.55578764E-013  0.91963598E-016  0.68844381E+000  0.31100000E+000  0.55619220E-003  0.90898483E-010  0.44615216E-010  0.37920213E-016  0.28883779E-074
  0.25228800E+008  0.30000000E+004  0.10000000E-012  0.63516990E-013  0.10529749E-015  0.68837246E+000  0.31100000E+000  0.62753911E-003  0.10388137E-009  0.50987512E-010  0.47222882E-016  0.43147141E-074
  0.28382400E+008  0.30000000E+004  0.10000000E-012  0.71454555E-013  0.11867372E-015  0.68830310E+000  0.31100000E+000  0.69689836E-003  0.11686318E-009  0.57359283E-010  0.57373957E-016  0.61484429E-074
  0.31536000E+008  0.30000000E+004  0.10000000E-012  0.79391372E-013  0.13209030E-015  0.68823571E+000  0.31100000E+000  0.76429227E-003  0.12984376E-009  0.63730463E-010  0.68337097E-016  0.84406233E-074
 
  0.00000000E+000  0.32000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.31536000E+007  0.32000000E+004  0.10000000E-012  0.79404163E-014  0.13530064E-016  0.68891841E+000  0.31100000E+000  0.81587537E-004  0.12986478E-010  0.63741242E-011  0.26901543E-017  0.87705482E-077
  0.63072000E+007  0.32000000E+004  0.10000000E-012  0.15880779E-013  0.27178861E-016  0.68884302E+000  0.31100000E+000  0.15698381E-003  0.25972852E-010  0.12748186E-010  0.69806485E-017  0.70473820E-076
