#Data for H2 photodissociation, columns are
#1: ground level index
#2: excited level index
#3: ground level energy, Ei (eV)
#4: energy difference, Ej-Ei (eV)
#5: precomputed pi*e**2/me/c/(E_j-E_i)*f_ij*eps_ij
# where e is the elementary charge, me electron mass, c speed of light
# E_j excited state energy, E_i ground level energy, f_ij oscillator strenght
# eps_j dissociation probabilty. Precomputed is in cm2/s/eV
#------------------------------
4 34 0.21669E+01 12.7441 2.20258e-07
5 34 0.25687E+01 12.3423 8.15018e-07
6 34 0.29421E+01 11.9689 2.98109e-06
7 34 0.32867E+01 11.6243 2.11376e-06
8 34 0.36015E+01 11.3095 8.76337e-08
9 34 0.38851E+01 11.0259 9.58489e-07
10 34 0.41355E+01 10.7755 2.78383e-06
11 34 0.43498E+01 10.5612 2.52213e-06
12 34 0.45240E+01 10.387 1.06788e-06
13 34 0.46534E+01 10.2576 1.9565e-07
14 34 0.47299E+01 10.1811 1.05744e-08
0 35 0.27504E+00 14.661 1.51458e-07
1 35 0.79104E+00 14.145 8.31729e-07
2 35 0.12781E+01 13.6579 1.70173e-06
3 35 0.17366E+01 13.1994 1.37858e-06
4 35 0.21669E+01 12.7691 1.62281e-07
5 35 0.25687E+01 12.3673 4.09026e-07
6 35 0.29421E+01 11.9939 1.69217e-06
7 35 0.32867E+01 11.6493 1.31438e-06
8 35 0.36015E+01 11.3345 9.12971e-08
9 35 0.38851E+01 11.0509 4.53337e-07
10 35 0.41355E+01 10.8005 1.53982e-06
11 35 0.43498E+01 10.5862 1.51814e-06
12 35 0.45240E+01 10.412 7.16309e-07
13 35 0.46534E+01 10.2826 1.64084e-07
14 35 0.47299E+01 10.2061 1.52212e-08
0 36 0.27504E+00 14.672 2.23907e-08
1 36 0.79104E+00 14.156 1.23571e-07
2 36 0.12781E+01 13.6689 2.54828e-07
3 36 0.17366E+01 13.2104 2.09698e-07
4 36 0.21669E+01 12.7801 2.64698e-08
5 36 0.25687E+01 12.3783 5.80074e-08
