# This files contains the table for HCN cooling
# It follows the approach by Neufeld+Kaufman 1993 (bit.ly/1vnjcXV, see eqn.5).
# The data are kindly provided by K.Omukai (Mar.2019)
# See also Omukai+2010 (bit.ly/1HIaGcn)
# The first three columns are the positions in the arrays
# the 4th is log10(Tgas/K), 5th is log10((nH2+nH)/cm-3),
# the 6th is the HCN column density, i.e. log10(NHCN/cm-2),
# while the last is the cooling log10(cool), with cool in erg/s/cm3

    7   11    1    0.1778e+01    0.7000e+01    0.9000e+01   -0.2445e+02
    8   11    1    0.1845e+01    0.7000e+01    0.9000e+01   -0.2435e+02
    9   11    1    0.1903e+01    0.7000e+01    0.9000e+01   -0.2427e+02
   10   11    1    0.1954e+01    0.7000e+01    0.9000e+01   -0.2420e+02
   11   11    1    0.2000e+01    0.7000e+01    0.9000e+01   -0.2413e+02
   12   11    1    0.2079e+01    0.7000e+01    0.9000e+01   -0.2402e+02
   13   11    1    0.2146e+01    0.7000e+01    0.9000e+01   -0.2393e+02
   14   11    1    0.2204e+01    0.7000e+01    0.9000e+01   -0.2384e+02
   15   11    1    0.2255e+01    0.7000e+01    0.9000e+01   -0.2377e+02
   16   11    1    0.2301e+01    0.7000e+01    0.9000e+01   -0.2371e+02
   17   11    1    0.2342e+01    0.7000e+01    0.9000e+01   -0.2365e+02
   18   11    1    0.2380e+01    0.7000e+01    0.9000e+01   -0.2359e+02
   19   11    1    0.2415e+01    0.7000e+01    0.9000e+01   -0.2354e+02
   20   11    1    0.2447e+01    0.7000e+01    0.9000e+01   -0.2350e+02
   21   11    1    0.2477e+01    0.7000e+01    0.9000e+01   -0.2346e+02
